year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power
2016,13.493928313146206,10.308985993422082,Diesel,Individual,Manual,First Owner,21.7,1498,98.96
2019,13.997832948091215,9.61587214452889,Diesel,Individual,Manual,First Owner,20.0,1497,115.0
2018,13.384729180332174,10.596659732783579,Diesel,Dealer,Manual,First Owner,20.14,1498,88.0
2019,13.901689171636098,9.711176264112805,Petrol,Dealer,Manual,First Owner,17.0,1197,110.0
2017,13.415034483903348,10.778977123006351,Diesel,Individual,Manual,First Owner,22.54,1396,88.73
2018,13.567050480716235,10.463131911491967,Diesel,Individual,Manual,First Owner,22.54,1396,88.73
2017,13.487007879880162,11.002116507732017,Diesel,Individual,Manual,First Owner,28.09,1248,88.5
2018,13.321215875492413,10.859018228147887,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8
2017,13.304686600863562,10.275085591132715,Diesel,Individual,Manual,First Owner,22.0,1498,108.495
2016,13.190023895035274,10.819798284210286,Diesel,Individual,Manual,First Owner,19.87,1461,83.8
2009,11.863589378812122,11.608244735642321,Petrol,Individual,Manual,First Owner,20.36,1197,78.9
2017,13.151924121391561,10.043292972227004,Petrol,Individual,Manual,First Owner,21.4,1197,83.1
2016,12.721888795877375,10.596659732783579,Petrol,Dealer,Manual,First Owner,20.63,1198,67.0
2017,13.771559715366624,11.002116507732017,Diesel,Individual,Manual,First Owner,21.38,1396,88.7
2017,13.312985389904174,11.751950239425476,Diesel,Individual,Manual,First Owner,28.4,1248,74.02
2013,12.663500657121004,11.849404844423074,Diesel,Individual,Manual,First Owner,21.02,1248,88.76
2019,13.42246945133505,8.517393171418904,Petrol,Individual,Manual,First Owner,20.0,999,72.0
2015,13.161586013632684,11.156264806643742,Diesel,Individual,Manual,First Owner,26.59,1248,74.0
2011,12.487488878546145,11.002116507732017,Diesel,Individual,Manual,First Owner,19.3,1248,73.9
2016,12.886643575525625,10.596659732783579,Petrol,Individual,Manual,Second Owner,16.2,1199,74.0
2016,12.861001210669146,10.596659732783579,Petrol,Individual,Manual,Second Owner,16.2,1199,74.0
2009,11.863589378812122,11.156264806643742,Petrol,Individual,Manual,Second Owner,18.9,1061,67.0
2009,11.982935344196433,10.463131911491967,Petrol,Individual,Manual,First Owner,19.81,1086,68.05
2012,12.100717685412471,10.819798284210286,Diesel,Individual,Manual,Third Owner,19.09,1396,69.0
2013,13.081543466215237,10.656388387495186,Petrol,Dealer,Manual,First Owner,16.8,1497,116.3
2015,13.060490101343552,10.910057649040004,Diesel,Dealer,Manual,First Owner,25.2,1248,74.0
2018,13.081543466215237,9.922113016659292,Petrol,Dealer,Manual,First Owner,20.89,1197,81.8
2013,13.017005083966255,10.691467526242246,Diesel,Dealer,Manual,Second Owner,28.4,1248,74.0
2017,13.161586013632684,10.269275843491394,Diesel,Dealer,Manual,First Owner,23.4,1248,74.0
2019,13.45883704259595,8.064007347096661,Petrol,Dealer,Manual,First Owner,18.5,1194,94.93
2015,12.899222326086994,10.581901733494009,Petrol,Dealer,Manual,First Owner,18.9,1197,81.86
2012,12.206077645517674,10.31158253283031,Petrol,Dealer,Manual,First Owner,15.3,1396,70.0
2012,12.429220196836383,10.705242470817005,Petrol,Dealer,Manual,First Owner,21.1,814,55.2
2015,12.899222326086994,10.817936589530913,Petrol,Dealer,Manual,First Owner,21.63,998,67.04
2013,12.82396003700373,11.113685937656255,Petrol,Dealer,Manual,Second Owner,21.21,1197,81.8
2016,13.017005083966255,10.596659732783579,Petrol,Individual,Manual,First Owner,18.9,1197,82.0
2016,13.25339339419516,11.634080586526695,Diesel,Dealer,Manual,Second Owner,23.0,1498,98.96
2013,12.611541086966115,11.289794413577894,Petrol,Individual,Manual,Second Owner,19.4,1198,86.8
2017,13.3374763699232,10.12667110305036,Petrol,Individual,Manual,First Owner,18.6,1197,81.83
2018,13.76316513133229,9.23024103368252,Petrol,Individual,Manual,First Owner,17.4,1497,117.6
2018,13.527829818844937,11.002116507732017,Diesel,Individual,Manual,First Owner,16.5,1493,70.0
2017,12.765691290604371,9.90353755128617,Petrol,Individual,Manual,Second Owner,23.1,998,67.04
2016,12.506180941677357,10.308985993422082,Petrol,Individual,Manual,Third Owner,23.01,999,67.0
2013,12.367345048436391,10.596659732783579,Petrol,Individual,Manual,Second Owner,21.1,814,55.2
2016,13.122365377402328,11.002116507732017,Petrol,Individual,Manual,First Owner,20.4,1197,81.8
2012,12.301387370778713,11.6172944892629,Petrol,Individual,Manual,First Owner,19.7,796,46.3
2014,12.847929163278053,11.156264806643742,Diesel,Individual,Manual,Second Owner,23.4,1248,74.0
2010,11.982935344196433,11.51293546492023,Petrol,Individual,Manual,Third Owner,20.92,998,67.1
2010,11.982935344196433,11.51293546492023,Petrol,Individual,Manual,Third Owner,20.92,998,67.1
2017,12.733758336210744,10.12667110305036,Petrol,Individual,Manual,First Owner,20.3,998,68.05
2011,12.345834587905333,11.51293546492023,Petrol,Individual,Manual,First Owner,15.3,1596,99.6
2016,12.899222326086994,10.463131911491967,Diesel,Individual,Manual,First Owner,25.32,1198,77.0
2018,13.060490101343552,10.12667110305036,Diesel,Individual,Manual,First Owner,25.4,1186,73.97
2003,10.714439990727769,10.968215530759236,Petrol,Individual,Manual,First Owner,16.1,796,37.0
2019,13.26212705890841,9.90353755128617,Petrol,Individual,Manual,First Owner,19.4,1194,94.93
2019,12.691583538230217,7.170888478512505,Petrol,Individual,Manual,First Owner,22.5,999,67.0
1997,10.819798284210286,11.695255355062795,Petrol,Individual,Manual,Second Owner,16.1,796,37.0
2014,12.765691290604371,9.61587214452889,Petrol,Individual,Manual,First Owner,20.51,998,67.04
2013,12.323860125621126,10.97411180466407,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05
2018,13.51440681653079,10.566639335560673,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0
2016,13.217675375388819,10.941907417643346,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7
2019,13.384729180332174,8.634442751466477,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8
2017,13.345508528717259,10.147961974552167,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73
2018,13.304686600863562,11.153102714740765,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8
2017,13.017005083966255,10.93828994344506,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97
2019,13.565767608549109,8.858368636308018,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76
2016,13.377007146164305,9.305741456739435,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5
2016,12.611541086966115,10.12667110305036,Petrol,Individual,Manual,First Owner,25.17,799,53.3
2014,13.199326270390594,11.918397239722838,Diesel,Individual,Manual,First Owner,19.01,1461,108.5
2018,13.270785106659046,9.210440366976517,Petrol,Individual,Manual,First Owner,23.1,998,67.04
2017,13.038981768465277,11.289794413577894,Diesel,Individual,Manual,First Owner,22.95,1248,74.0
2015,13.361381852676738,10.819798284210286,Diesel,Individual,Manual,First Owner,25.2,1248,74.0
2013,13.171155446333852,11.661354090741,Diesel,Individual,Manual,Second Owner,23.4,1248,74.0
2015,12.765691290604371,11.002116507732017,Petrol,Individual,Manual,Third Owner,15.8,1172,67.1
2008,12.676079399771027,12.077119328934026,Diesel,Individual,Manual,Third Owner,19.3,1248,73.9
2011,12.33270970174018,11.209669411880263,Petrol,Individual,Manual,First Owner,15.04,1598,103.6
2018,12.524530013005734,9.90353755128617,Petrol,Individual,Automatic,First Owner,23.0,999,67.0
2013,12.611541086966115,11.225256725762893,Petrol,Individual,Manual,Third Owner,18.9,1197,82.0
2015,13.217675375388819,11.695255355062795,Diesel,Individual,Manual,Second Owner,20.34,1498,103.2
2016,13.217675375388819,9.90353755128617,Petrol,Individual,Manual,First Owner,20.4,1197,81.8
2017,13.710151153416941,10.596659732783579,Diesel,Individual,Automatic,First Owner,21.66,1498,108.6
2010,12.013706813470414,9.90353755128617,Petrol,Individual,Manual,First Owner,19.7,796,46.3
2014,12.25486757159303,11.156264806643742,Petrol,Individual,Manual,First Owner,21.1,814,55.2
2016,13.384729180332174,10.308985993422082,Diesel,Individual,Manual,First Owner,19.64,1461,108.45
2019,12.873904582205107,10.12667110305036,Petrol,Individual,Manual,First Owner,23.01,999,67.0
2016,12.468440756144114,11.289794413577894,Petrol,Individual,Manual,First Owner,25.17,799,53.3
2013,13.017005083966255,11.112462823634855,Petrol,Individual,Manual,First Owner,19.1,1197,85.8
2008,11.775297421715827,11.695255355062795,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05
2019,13.698977865303197,9.105090961257085,Diesel,Individual,Manual,First Owner,24.3,1248,88.5
2010,12.323860125621126,11.289794413577894,Petrol,Individual,Manual,Second Owner,14.0,1595,102.0
2010,12.25486757159303,11.695255355062795,Diesel,Individual,Manual,First Owner,21.12,1248,88.8
2014,13.527829818844937,11.289794413577894,Diesel,Individual,Manual,Second Owner,25.1,1498,98.6
2017,12.506180941677357,10.182746751976826,Petrol,Individual,Manual,First Owner,20.3,998,68.05
2017,13.45883704259595,10.463131911491967,Petrol,Individual,Manual,First Owner,17.5,1373,91.1
2010,11.775297421715827,10.239995502805316,Petrol,Individual,Manual,Second Owner,19.7,796,46.3
2015,13.384729180332174,11.289794413577894,Diesel,Individual,Manual,First Owner,20.77,1248,88.8
2005,10.915106645867503,10.571342565808699,Petrol,Individual,Manual,First Owner,19.7,796,46.3
2017,13.07107218827772,9.90353755128617,Petrol,Individual,Automatic,First Owner,20.51,998,67.0
2013,12.691583538230217,10.819798284210286,Diesel,Individual,Manual,First Owner,21.64,1461,84.8
2017,13.329379172803593,10.596659732783579,Petrol,Individual,Automatic,First Owner,19.0,1199,88.7
2015,12.873904582205107,9.61587214452889,Petrol,Individual,Manual,First Owner,18.9,1197,82.0
2019,13.384729180332174,9.61587214452889,Petrol,Individual,Automatic,First Owner,22.0,1197,81.8
2015,12.994532278619134,10.308985993422082,Petrol,Individual,Manual,First Owner,20.4,1197,81.8
2014,13.304686600863562,11.156264806643742,Diesel,Individual,Manual,First Owner,26.0,1498,98.6
2012,12.04355959836804,11.289794413577894,Petrol,Individual,Manual,First Owner,16.2,995,62.1
2012,13.171155446333852,11.695255355062795,Diesel,Individual,Manual,First Owner,22.54,1396,88.73
2015,13.270785106659046,11.407576060361786,Diesel,Individual,Manual,First Owner,20.45,1461,83.8
2016,12.948012371209098,11.608244735642321,Diesel,Individual,Manual,Second Owner,18.2,1248,73.74
2020,13.304686600863562,8.517393171418904,Petrol,Individual,Manual,First Owner,21.21,1197,81.8
2017,12.899222326086994,10.819798284210286,Petrol,Individual,Manual,First Owner,18.5,1198,86.8
2017,13.45883704259595,11.082157933374816,Diesel,Individual,Manual,First Owner,26.59,1248,74.0
2017,13.592368256649284,10.463131911491967,Diesel,Individual,Manual,First Owner,27.39,1248,74.0
2015,13.304686600863562,11.407576060361786,Diesel,Individual,Manual,First Owner,27.3,1498,98.6
2016,13.270785106659046,11.51293546492023,Diesel,Individual,Manual,First Owner,25.2,1248,74.0
2016,12.765691290604371,9.61587214452889,Petrol,Individual,Manual,First Owner,25.17,799,53.3
2011,12.230765258120545,11.898194668458823,Diesel,Individual,Manual,First Owner,20.0,1399,68.0
2009,12.644330802262578,11.695255355062795,Diesel,Individual,Manual,Second Owner,23.0,1396,90.0
2016,13.038981768465277,11.141876276228,Diesel,Individual,Manual,Second Owner,25.83,1498,99.0
2017,13.664688831019712,11.289794413577894,Diesel,Individual,Manual,First Owner,28.09,1248,88.5
2012,12.524530013005734,11.48247656671073,LPG,Individual,Manual,Third Owner,19.0,1086,68.1
2016,12.873904582205107,9.61587214452889,Petrol,Individual,Manual,First Owner,25.17,799,53.3
2005,11.608244735642321,10.835671318412196,Petrol,Dealer,Manual,Second Owner,19.7,796,46.3
2017,13.091904169919621,9.210440366976517,Petrol,Dealer,Manual,First Owner,23.1,998,67.04
2012,12.128116509451258,11.002116507732017,Petrol,Individual,Manual,Second Owner,19.7,796,46.3
2018,13.407543823396258,10.600203357973099,Diesel,Dealer,Manual,First Owner,24.4,1120,71.0
2019,13.488395803228677,9.148571345578551,Petrol,Dealer,Manual,First Owner,18.6,1197,81.83
2016,12.873904582205107,11.034905792929415,Diesel,Dealer,Manual,First Owner,25.32,1198,77.0
2011,12.154784614286667,11.407576060361786,Diesel,Dealer,Manual,First Owner,18.8,1248,90.0
2016,12.524530013005734,10.799595985047786,Petrol,Dealer,Manual,First Owner,19.02,1198,67.05
2016,12.660331092405906,10.373522431293592,Petrol,Dealer,Manual,First Owner,24.7,796,47.3
2019,13.437175577097312,8.366602832783736,Petrol,Dealer,Manual,First Owner,18.6,1197,81.86
2019,13.296318365198623,9.585277541715389,Petrol,Dealer,Manual,First Owner,21.21,1197,81.8
2018,13.710151153416941,10.709360558147916,Diesel,Dealer,Manual,Second Owner,23.0,1498,98.96
2018,13.76421831620775,10.789339695269716,Diesel,Dealer,Manual,First Owner,25.47,1248,88.5
2016,12.524530013005734,10.545367754151743,Petrol,Dealer,Manual,First Owner,24.7,796,47.3
2017,13.25339339419516,10.267540214063745,Petrol,Dealer,Manual,First Owner,18.6,1197,81.83
2018,13.45883704259595,10.255973735853406,Petrol,Dealer,Manual,First Owner,18.6,1197,81.83
2018,13.721200977393528,10.505094936455558,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5
2018,13.529162262303307,10.71188122110046,Diesel,Dealer,Manual,First Owner,26.59,1248,74.0
2014,12.323860125621126,10.463131911491967,Petrol,Individual,Manual,First Owner,21.1,814,55.2
2009,11.813037464800539,11.608244735642321,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0
2017,13.623139877437296,11.277215789596893,Diesel,Dealer,Manual,First Owner,25.47,1248,88.5
2018,13.681980308196241,10.819798284210286,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5
2016,13.384729180332174,11.302216779257382,Diesel,Dealer,Manual,Second Owner,28.09,1248,88.5
2019,13.73755009757506,10.819798284210286,Diesel,Dealer,Manual,First Owner,24.52,1248,88.5
2016,13.493928313146206,11.097425172408931,Diesel,Dealer,Manual,First Owner,20.77,1248,88.8
2013,13.217675375388819,11.082157933374816,Diesel,Dealer,Manual,First Owner,20.77,1248,88.76
2014,13.217675375388819,11.23850177707664,Diesel,Dealer,Manual,First Owner,22.54,1396,88.73
2013,13.07107218827772,10.915106645867503,Petrol,Dealer,Manual,Second Owner,17.0,1497,118.0
2017,12.691583538230217,11.082157933374816,Petrol,Dealer,Manual,First Owner,19.02,1198,67.05
2017,13.493928313146206,11.23850177707664,Diesel,Dealer,Manual,First Owner,25.47,1248,88.5
2018,13.560619598657233,10.757924157061597,Petrol,Dealer,Manual,Second Owner,16.02,1373,93.7
2017,13.345508528717259,11.156264806643742,Diesel,Dealer,Manual,First Owner,23.4,1248,74.0
2014,13.060490101343552,11.39640288460621,Diesel,Dealer,Manual,First Owner,22.9,1248,74.0
2018,13.864301674514206,11.156264806643742,Diesel,Individual,Manual,First Owner,21.38,1396,88.7
2013,12.847929163278053,10.950824090522445,Diesel,Individual,Manual,First Owner,22.9,1248,74.0
2017,13.384729180332174,11.156264806643742,Diesel,Individual,Manual,First Owner,26.59,1248,74.0
2016,12.524530013005734,10.803669227477098,Petrol,Individual,Manual,First Owner,21.1,814,55.2
2008,12.206077645517674,11.002116507732017,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05
2015,12.660331092405906,11.695255355062795,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0
2004,11.407576060361786,11.608244735642321,Petrol,Individual,Manual,Third Owner,19.7,796,46.3
2007,11.695255355062795,11.156264806643742,Petrol,Individual,Manual,Second Owner,18.9,1061,67.0
2006,11.407576060361786,12.031725210748633,Petrol,Individual,Manual,Second Owner,18.9,998,67.1
2015,12.821260987319457,11.002116507732017,Diesel,Individual,Manual,First Owner,24.0,1120,70.0
2016,13.296318365198623,11.783807198743663,Diesel,Individual,Manual,First Owner,25.2,1248,74.0
2007,11.918397239722838,11.695255355062795,Diesel,Individual,Manual,Second Owner,19.2,1461,65.0
2012,12.899222326086994,10.975088291957388,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9
2016,12.644330802262578,10.060534035475412,Petrol,Individual,Manual,Second Owner,23.95,998,67.1
2018,12.861001210669146,10.819798284210286,Petrol,Individual,Manual,First Owner,23.1,998,67.04
2019,13.163507240119458,8.010027528481734,Petrol,Individual,Automatic,First Owner,20.3,1086,68.0
2010,12.100717685412471,11.289794413577894,Diesel,Individual,Manual,First Owner,21.12,1248,88.8
2011,12.301387370778713,11.951186847493476,Diesel,Individual,Manual,Second Owner,17.8,1399,68.0
1998,10.596659732783579,11.156264806643742,Petrol,Individual,Manual,Second Owner,16.1,796,37.0
2018,13.199326270390594,8.294299608857235,Petrol,Individual,Manual,First Owner,18.9,1197,81.86
2007,11.849404844423074,10.463131911491967,Petrol,Individual,Manual,Second Owner,19.7,796,46.3
2003,12.206077645517674,11.703554089007538,Petrol,Individual,Manual,First Owner,17.3,993,60.0
2015,13.384729180332174,11.608244735642321,Diesel,Individual,Manual,Second Owner,22.77,1498,98.59
2010,12.345834587905333,12.04355959836804,Diesel,Individual,Manual,Second Owner,17.8,1399,68.0
2010,12.628070334272698,12.07254696717504,Diesel,Individual,Manual,Third Owner,17.8,1248,75.0
2008,12.206077645517674,12.001511614739405,Diesel,Individual,Manual,First Owner,17.8,1399,68.0
2008,12.206077645517674,12.001511614739405,Diesel,Individual,Manual,First Owner,17.8,1399,68.0
2011,12.25486757159303,11.608244735642321,Diesel,Individual,Manual,Third Owner,23.08,1461,63.1
2015,13.25339339419516,11.289794413577894,Petrol,Individual,Manual,First Owner,16.02,1373,93.7
2015,13.384729180332174,11.002116507732017,Petrol,Individual,Manual,First Owner,16.02,1373,93.7
2016,13.3374763699232,10.491301994830229,Petrol,Individual,Manual,First Owner,20.85,1197,83.14
2012,12.429220196836383,11.082157933374816,Petrol,Individual,Manual,Second Owner,18.9,998,67.1
2012,12.611541086966115,11.002116507732017,LPG,Individual,Manual,First Owner,26.2,998,58.2
